id,artist_name,lyrics,track_name,genre,release_date
9430,Fit For Rivals,Go back  back to the beginning My heart was racing  nothing seemed to faze me When you turned to me and said  all the time Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind They are  they are marching forward Ready with our chorus Ready to floor us But I  I won t sing Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind I know  you know  that we will never make it I know  you know  that you weren t there I know  you know  that every time I faked it I know  you know  that you don t care Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind Burn  burn  burn  baby  why don t we just burn And I can t conceive what they want us to be I know  you know  we know I can t change your mind,Burn,metal,2012
66455,Nate Sallie,Small town in the USA Hangin  out in the one BK Every day every week s the same Football games and everyone knows your name Weekend no place to go So we cruise in the  Got the tunes on the radio I don t wanna be here tomorrow I know that we all want some change What are we waiting for Let s just get away Before it gets too late and the sun goes down What are we waiting for Let s just get away And pray for more than another day What are we waiting for Let s just get away What are we waiting for Let s just get away Sunset and the silver moon Gotta go  gotta get there soon Radio plays our favorite tune I wanna get  get  get away Watch out  cause here we come Not a doubt and were on the run Headed south on the  All I wanna do is have some fun I know that we all want some change I know that we both feel the same What are we waiting for Let s just get away Before it gets too late and the sun goes down What are we waiting for Let s just get away And pray for more than just another day What are we waiting for What are we waiting for What are we waiting for Let s just get away before it gets too late and the sun goes down Let s just get away Let s just get away,What Are We Waiting For,metal,1999
129317,Royal Tailor,I can t hide  no I can t keep quiet It s like my hearts on fire and I can t get over it  can t get control of it It s not your typical love it s a miracle   You stepped into my world And You gotta hold me   Now You won t let go of me I ve got a feeling that I can t explain Like I m crawling out of my skin Dead till the moment that You said my name Now my heart is beating again You re making me new Making me new   Everything new I ve been changed by you Like only love can do You re making me new No warning signs  no sirens or flashing lights And just like a thief at night   You so unexpectedly showed up and rescued me I got a feeling that I can t explain Like I m crawling out of my skin I was dead till the moment that you said my name Now my heart is beating again You gave it all for me  came and set me free Now your love has overcome,Making Me New,metal,1990
66637,New Kids on the Block,She gets me high Lying on my bed with that look in her eye Reading the signs I m riding every curve with her into the light  oh oh I can t control myself Can t think of no one else It s like we lose ourselves  every touch Staring into your eyes Some kind of paradise Don t have to say goodbye Give me one more night to love you  ooh One more night to love you Give me one more night to love you  ooh One more night to love you Yeah  ooh Ooh  ooh Give me one more night to love you I close my eyes Silhouette of you still dancing in my mind  oh yeah Damn  you re so my type And making love to you is like watching stars align  oh I can t control myself Can t think of no one else It s like we lose ourselves  every touch Staring into your eyes Some kind of paradise Don t have to say goodbye  oh Give me one more night to love you  ooh One more night to love you Give me one more night to love you  babe Give me one more night to love you  ooh One more night to love you Yeah  ooh Ooh  yeah ooh  ooh  oh  oh Give me one more night to love you Yeah  ooh Ooh  ooh Give me one more night to love you Tell me your fantasies  all of your darkest desires I ll be the one who can give you whatever you like Come put your hands on my body  let s do this thing one more time Give me one more night to love you  ooh One more night to love you Give me one more night to love you  ooh One more night to love you Yeah  ooh Ooh  ooh  one more night Give me one more night to love you Yeah  ooh  yeah  yeah  yeah  yeah Ooh  ooh  give me one more night to love you Give me one more night to love you,One More Night,metal,1994
2225,Pete Townshend,Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah No idea where my life began But I am a fearless iron man I am a fearless iron man I am a fearless iron man Lost my arm  lost my eyes Broke my feet  bruised my thighs Head s on a cliff  hanging from a tree Neck s on the beach with my elbow and my knee Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah My eye looked around and discovered my hand Together they uncovered my arm in the sand The pieces of me come together as one We all dance forever in the morning sun Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah No idea where my maker ran But I am a fearless iron man I am a fearless iron man I am a fearless iron man I am a fearless iron man I am a fearless iron man Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go Yeah yeah yeah yeah  yeah  yeah Over the top we go,Over The Top,metal,1996
64230,Korn,I m an animal I m the victim I m the answer to your prayers I m a witness I m a witch hunt I m the monster under stairs I m the ghost that s in the mirror I m everything that you fear I m the rip tide I m the soul shock I m the voice that s in your head I ve seen it all Still can t taste it Smashed to the wall Brought me to my knee I ve done it all Fucked up wasted Still in my blood Now inside I m seeing I m the hunted I m the predator I m the answer to the riddle I m the off beat I m the head fuck I m the way that s left of the middle I m the player I m denying I m the one whose not addicted I m the logic to the fuck up I m the broken one who fixed it I ve seen it all Still can t taste it Smashed to the wall Brought me to my knee I ve done it all Fucked up wasted Still in my blood Now inside I m seeing I m just a child With a tear in it s eyes I am holding this gift That is broken What do I have left now I ve seen it all Still can t taste it Smashed to the wall Brought me to my knee I ve done it all Fucked up wasted Still in my blood Now inside I m seeing,Seen It All,metal,2005
16404,Melvins,And on this day Full of tears When from the ashes There arise Guilty man  to be judged Lord Have mercy upon him Gentle lord Jesus Grant them rest,Lacrimosa,metal,2004
79679,Gob,Flat on my face I see what it takes To cut through the bull shit To cut to the chase And when I get up  I won t forget The place that you left me The place thar you left Better run away  run away Cause you know I can t wait till for next time You better run away  run away For nothing s gonna save you the next time And when I catch up It will be grand I ll set a trap for you  I just can t wait One of these days One of these days My friend Ming Tran will kick you right in the face Better run away  run away Cause you know I can t wait for the next time You better run away For nothing s gonna save you the next time X One of these days I ll get my revenge My friend Ming Tran will kick you right in the face Better run away  run away Cause you know I can t wait for the next time You better run away  run away For nothing s gonna save you the next time Better run away  run away Cause you know I can t wait for the next time You better run away For nothing s gonna save you the next time,Ming Tran,metal,2002
137949,The Mills Brothers,I hate to see that evening sun go down I hate to see that evening sun go down Cause my lovin  baby done left this town If I feel tomorrow like I feel today If I feel tomorrow like I feel today I m gonna pack my trunk and make my getaway Oh that St Louis woman with her diamond rings She pulls my man around by her apron strings And if it wasn t for powder and her store bought hair Oh that man of mine wouldn t go nowhere I got those St Louis blues just as blue as I can be Oh my man s got a heart like a rock cast in the sea Or else he wouldn t have gone so far from me I love my man like a schoolboy loves his pie Like a Kentucky colonel loves his rocker and rye I ll love my man until the day I die Lord Lord I got the St Louis blues just as blue as I can be Lord Lord That man s got a heart like a rock cast in the sea Or else he wouldn t have gone so far from me I got those St Louis blues I got the blues I got the Blues I got the blues My man s got a heart like a rock cast in the sea Or else he wouldn t have gone so far from me Lord Lord,St Louis Blues,metal,1999
94827,The Tragically Hip,If there s a goal that everyone remembers It was back in ol   We all squeezed the stick and we all pulled the trigger And all I remember is sitting beside you You said you didn t give a fuck about hockey And I never saw someone say that before You held my hand and we walked home the long way You were loosening my grip on Bobby Orr Isn t it amazing anything s accomplished When the little sensation gets in your way Not one ambition whisperin  over your shoulder Isn t it amazing you can do anything We hung out together every single moment Cause that s what we though married people do Complete with the grip of artificial chaos And believing in the country of me and you Crisis of faith and crisis in the Kremlin And yea we d heard all of that before It s wintertime  the house is solitude with options And loosening the grip on a fake cold war Isn t it amazing what you can accomplish When you don t let the nation get in your way No ambition whisperin  over your shoulder Isn t it amazing you can do anything Next to your comrades in the national fitness program Caught in some eternal flexed arm hang Droppin  to the mat in a fit of laughter Showed no patience  tolerance or restraint Fireworks exploding in the distance Temporary towers soar Fireworks emulating heaven Til there are no stars anymore Fireworks aiming straight at heaven Temporary towers soar Til there are no stars shining up in heaven Til there are no stars anymore Isn t it amazing what you can accomplish When the little sensation gets in your way No ambition whisperin  over your shoulder Oh isn t it amazing what you can accomplish  eh This one thing probably never goes away I think this one thing is always supposed to stay Oh this one thing doesn t have to go away,Fireworks,metal,1994
15474,The Drifters,Wonderful  wonderful  wonderful All you have to do is touch my hand To show me you understand And something happens to me That s some kind of wonderful Any time my little world is blue I just have to look at you And every thing seems to be some kind of wonderful I know I can t express this feeling of tenderness There s so much I wanna say But the right words just don t come my way I just know when I m in your embrace This world is a happy place And something happens to me That s some kind of wonderful I know I can t express this feeling of tenderness There s so much I wanna say But the right words just don t come my way I just know when I m in your embrace This world is a happy place And something happens to me That s some kind of wonderful,Some Kind of Wonderful,metal,2007
91612,Justine Skye,Gonna work you hard  Work you hard  Look all them chains  Don t need none of your money baby  This ain t one of them things  You can t win easy from me baby  Keep that ego at home  None of that s gonna phase me baby  I m not scared to leave you alone  You ain t gonna play my heart  just like all the ones before  You re no good and I know  but I still want you  Play my heart  just like all the ones before  You ll regret it  Gonna gonna work you hard  work you  Gonna work you hard  work you  If you want me to love you  gonna work you hard  Show me that you re worth it Show me that you re worth it You can keep all them cars  they won t get you no further baby  Keep on doing you part  one day you gone deserve me baby  Don t you put on a show  if you keeping it real baby I won t have to leave you alone You ain t gonna play my heart  just like all the ones before  You re no good and I know  but I still want you  Play my heart  just like all the ones before  You ll regret it  Gonna gonna work you hard  work you  Gonna work you hard  work you  If you want me to love you  gonna work you hard  Show me that you re worth it Show me that you re worth it You know it won t mean nothing  if you don t earn this loving  The right way  straight to my heart  Gonna gonna work you hard  work you  Gonna work you hard  work you  If you want me to love you  gonna work you hard  Show me that you re worth it Show me that you re worth it,Hard Work,metal,2014
13439,They Might Be Giants,Oh oh oh oh oh Oh oh oh oh oh Fall in love with the too tall girl Deleterious and delirious Fall in love with the too tall girl With her magazine Dressed in aubergine Too tall girl can see Past the rooftops and the trees Too tall girl can see Past the crosstown mall and townie sprawl There s no kind of guidebook or catalogue There s no kind of parallel or analogue Soon you ll just be playing some tag along In the world of a girl in a too tall fog Bah bah bah bah bah bah Bah bah bah bah bah bah bah Bah bah bah bah bah bah Bah bah bah bah bah bah Fall in love with the too tall girl Whispers pretty tones in a megaphone Fall in love with the too tall girl Knows more etiquette Than Connecticut Too tall girl can see Past the rooftops and the trees Too tall girl can see Past the crosstown mall and townie sprawl To get to her a boy s got to calculate To get to her a boy s got to estimate All the walls to clear and the hills to climb As the months turn to days in this too tall time,Too Tall Girl,metal,2014
87336,The Last Shadow Puppets,You want to have her Two years have gone now But I can t relate To the never ending Games that you play As desire passes through And you re open To the truth I hope you understand Chorus And your love Is standing next to me Is standing next to me The one you fell for Makes it seem juvenile And you laugh At yourself Again and again But as you drink To the thoughts She ll remember you Maybe tomorrow Chorus  x Is standing next to me Is standing next to me You want to have her Two years have gone now But I can t relate To the never ending Games that you play As desire passes through Then you re open To the truth I hope you understand Chorus Is standing next to me Is standing next to me,Standing Next to Me,metal,2012
80455,Jerry Rivera,Chiquilla tu eres todo para mi Chiquilla tan sencilla why tan sutil Has despertado en mi  los deseos de vivir Pues muerto estaba yo why tu me has hecho revivir Chiquilla que romantico es sentir Chiquilla tu corazon latir Es una sensacion inigualable Why nada impedira que yo te ame Chiquilla tu eres la luz que me ilumina Tienes esa fuerza que domina Todos los sentidos de mi vida Chiquilla tu eres el faro que me guia Quiero estar contigo noche why dia Why quiero que sepas vida mia Que si me dejaras moriria Chiquilla  chiquilla,Chiquilla,metal,1995
11142,Sugar Ray,There will come a day When we transcend our pain Until that day Take it easy on yourself Love is the answer Makes no difference what you have heard Love is the answer You have got to trust in the word There will come a day When we can finally rest Until that day Take it easy on yourself Love is the answer Makes no difference what you have heard Love is the answer You have got to trust in the word Brothers and sisters I know you try so hard Your heart breaks sometimes But I know That things are gonna change And we will find our happiness Inside Love is the answer Makes no difference what you have heard Love is the answer You have got to trust in the word Love is the answer Makes no difference what you have heard Love is the answer You have got to trust in the word,Love Is the Answer,metal,1997
56994,Kirk Whalum,Games  changes and fears When will they go from here When will they stop I believe that fate has brought us here And we should be together babe But we re not I play it off  but I m dreaming of you And I ll keep my cool  but I m fiendin Chorus I try to say goodbye and I choke Try to walk away and I stumble Though I try to hide it  it s clear My world crumbles when you are not here Goodbye and I choke I try to walk away and I stumble Though I try to hide it  it s clear My world crumbles when you are not here I may appear to be free But I m just a prisoner of your love And I may seem all right and smile when you leave But my smiles are just a front Just a front  hey I play it off  but I m dreaming of you And I ll try to keep my cool  but I m fiendin Chorus Here is my confession May I be your possession Boy  I need your touch Your love  kisses and such With all my might I try But this I can t deny Deny I play it off  but I m dreaming of you but I m dreaming of you babe And I ll keep my cool  but I m fiendin Chorus,I Try,metal,2013
77973,Sparklehorse,He don t get out much These days But I wouldn t call him Lazy He sees the dawn sneak Into the room And knows the dogs will Be up soon And we thought that he was doing alright As the sun chased down another night And days careen Like the waters Of a river rushing To the sea Here she comes again Down the staircase She never passes without Saying hello And we thought that he was doing alright And she says hello I can t forget the ghost I can t forget the ghost I can t forget the ghost Of his smile Dogs will wag their tails And birds will sing Hell it s hard world For little things And we thought that he was doing alright I can t forget the ghost I can t forget the ghost I can t forget the ghost Of his smile,Ghost of His Smile,metal,2002
100641,George Harrison,I got my mind set on you I got my mind set on you I got my mind set on you I got my mind set on you But it s gonna take money A whole lot of spending money It s gonna take plenty of money To do it right child It s gonna take time A whole lot of precious time It s gonna take patience and time  um To do it  to do it  to do it  to do it  to do it To do it right child I got my mind set on you I got my mind set on you I got my mind set on you I got my mind set on you And this time I know it s for real The feelings that I feel I know if I put my mind to it I know that I really can do it I got my mind set on you Set on you I got my mind set on you Set on you But it s gonna take money A whole lot of spending money It s gonna take plenty of money To do it right child It s gonna take time A whole lot of precious time It s gonna take patience and time  um To do it  to do it  to do it  to do it  to do it To do it right child I got my mind set on you I got my mind set on you I got my mind set on you I got my mind set on you And this time I know it s for real The feelings that I feel I know if I put my mind to it I know that I really can do it But it s gonna take money A whole lot of spending money It s gonna take plenty of money To do it right child It s gonna take time A whole lot of precious time It s gonna take patience and time  um To do it  to do it  to do it  to do it  to do it To do it right Set on you Set on you,Got My Mind Set on You,metal,1998
46298,Mikaila,Everytime we talk about the future You run away Why do you always see the danger You re so afraid I m not the one you should fear Cause I ll always be here Show me how much you care We can make it anywhere How will I know what s on your mind this time How will I know your love can be forever Am I the only one that you want Half a heart will just not do Now it s all up to you Baby when I feel we re getting closer You turn around Saying all the things we re not supposed to You let me down I m not the one you should fear Cause I ll always be here Show me how much you care We can make it anywhere How will I know what s on your mind this time How will I know your love can be forever Am I the only one that you want Half a heart will just not do Now it s all up to you I want to know what s going on I have been waiting for so long Tell me the reason why You make me cry When all I want is you Do you remember days of joy Can we bring back what we destroyed Tell me the reason why You make me cry How will I know what s on your mind this time How will I know your love can be forever Am I the only one that you want Half a heart will just not do Now it s all up to you,It's All Up to You,metal,2011
26145,Leon Thomas,Can it be I stayed away too long Did I leave your mind when I was gone It s not my thing trying get back But this time let me tell you where I m at You don t have to worry cause I m comin Back to where I should have always stayed And now I ve heard the maybe to your story And it s enough  love  for me stay Can it be I stayed away too long Did I leave your mind when I was gone It s not my thing trying get back But this time let me tell you where I m at   I wanna  wanna be where you are  oh oh Anywhere you are  oh oh I wanna wanna be where you are  oh oh Everywhere you are  oh oh Please  don t close the door to our future There s so many things we haven t tried I could love you better than I used to And give you all the love I have inside   Oooh I wanna  wanna be where you are  oh oh Any  any  anywhere you are  oh oh I wanna wanna be where you are  oh oh I gotta be where you are  oh oh I wanna be I wanna be  oh  oh Yeah yeah  baby now I wanna be I wanna be  oh  oh Oooh I wanna be I wanna be  ohoh Now  now  yeah baby Oooh I wanna be I wanna be  ohoh Yeah  yeah  baby now Oooh,I Wanna Be Where You Are,metal,2011
54389,Bad Religion,Do you remember when we were young  adventure had no end Those were the days my friend   But I m not talking about that at all Do you remember when you marred my future with a sickly parasitic pall That was the day that the earth stalled That was the day the earth stalled On that day the earth stalled Friction  bonds  and gravity  all harmonic motion ceased Life itself could not maintain from that singularity Try to withstand a magnetic storm with no one to keep you warm Waiting for the rest to fall  since the day that the earth stalled That was the day the earth stalled Since the day that the earth stalled That was the day the earth stalled On that day that the earth stalled,The Day That the Earth Stalled,metal,1990
29721,Faron Young,Angry words were spoken and I left my baby in a cloud of gloom Got into my car and drove around until I spurted this saloon Came inside and bought a drink then I saw you and felt a burning glow Got the urge to hold you tight but if I try refuse me tell me know Step aside if I try to get near you lock your heart if I start making time Walk away if I say that I need you step aside if I step out of line Bitter is my feelings for my baby and the things she said so cruel Half of me says cheat on her but part of me says stop don t be a fool Don t let me get close to you cause if I do I won t be very strong Save me from my conscience and keep me from being sorry later on Step aside if I try to get near you Step aside if I step out of line,Step Aside,metal,1992
83669,Bobbie Gentry,Two men sittin  in straight back chairs Feet propped up on the railin Sittin  in front of the country store Discussin  how the crops were failin About that time a car drove by With an Ace Insurance bumper sticker Well that must be the man been courtin  Abell He s somethin  of a city slicker Ah  you can tell just from the way he s drivin  that car Do you reckon he s goin  up to see Abell You know her daddy went to Maben this day And her mommas been in Arkansas with her ailin  pa Ain t nobody home that way Ha ha   cept Abell Now  I don t mean nothing by what I say But if you won t say it  I can She ain t got no bid ness alone With that Ace Insurance man Why there s just no tellin  what might happen People ought to keep an eye on they re kids You remember  bout Abby Mcguinness Why it  lik ta kill ed her ma when she found out about it Course I know it ain t none of my bid ness But uh  well  if it was me  if it was me It might be too late and it would be a pity Better call up the sheriff in Calhoun city And have the preacher organize a  vestigating committee To see what s going on Yes  sir  and we d better hurry Tearing down the road in a pickup truck With Bentley out taking the lead Followed by a tractor and a half lame mule Dust flyin  as they picked up speed Faces beaming goodness and their jaw s set hard Good people just doin  what s right And off in the distance was Abell s house And there wasn t a soul in sight Aw  I could a told you Oh  I just knew it Now the gravel was flying as he turned the bend And screeched to a grinding halt They went through the fence  into the flower bed And hit pa s first prize hog in the head And left half a dozen mama s chickens for dead But it wasn t nobody s fault Oh  look at Harvey s prize hog And all of them darlin  old grown bad trusty chickens We got more important things to tend to  boy I wonder if they re covered Committee bounded on the front porch To meet the enemy face to face But Abell yelled at  em through the screen door y all messed up my daddy s place But in her hand she waved a policy Sayin  with a Mona Lisa grin Well  y all timed that one just about right Cause Ace done struck again,Ace Insurance Man,metal,1991
33171,Merle Haggard,I come home and I sat down by the door  I just sat and dream my lonely life away I just can t stand a thought that I won t see you anymore I guess I die ten thousand times a day If that soulful life comes to its end  I ceased to live the night you went away If you walk through that door then I ll start to live again I guess I die ten thousand times a day I pick up each thing you used to touch I call to mine each tender word you say If I ve hurt you it s just because I love you much too much I guess I die ten thousand times a day,I Die Ten Thousand Times a Day,metal,2002
124762,Blondie,No I don t believe in luck No I don t believe in circumstance no more Accidents never happen in a perfect world So I won t believe in luck I saw you walking in the dark  So I slipped behind your footsteps for a while Caught you turning  round the block Fancy meeting in a smaller world After all accidents never happen Could have planned it all Precognition in my ears Accidents never happen in a perfect world Complications disappear Now you love me I yeah I can tell I never lied I never cried And you  you knew so well Like the Magi on the hill  I can divinate your presence from afar And I ll follow you until  I can bring you to a perfect world Accidents never happen in a perfect world Accidents never happen,Accidents Never Happen,metal,1990
105127,Squeeze,I feel my chin hit my chest As I do my best to stay calm I feel my face start to ache As I try to shake the alarm As I roll on my side There s a smile on her face That says much more than words ever will About how she maintains all the spirit she s gained When I m grouch of the day When I ve drifted away And I m moping around in a sulk She ll have something to say And I usually obey Then I get my resentments in bulk That s the price that you pay For being grouch of the day As my legs start to shake The feeling is great and I m gone I feel butterflies wing As she starts to sling music on As she rolls on her back With her smile full of charm That says much more than words ever will About how the delight of her good time tonight Makes me look like I m over the hill Her beauty erodes The desperate loads Of pressure that fills up my day With one smile all the stress melts away,Grouch of the Day,metal,1994
9306,Fishbone,Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew Please do not fear  cause Fishbone is here to say  say what Just have a good time  the stop sign is far away The toilet has flushed and green lights are a ghost And drop drills will be extinct Speed Racer cloud has come They know not what they ve done Sin has just won And the Earth is a crumb Johnny  go get your gun  for the commies are in our hemisphere today Ivan  go fly your MiG  for the Yankee imperialists have come to play Johnny goes to Sally s house to kiss her goodbye But Daddy says to spend the night They make love  till the early morning light For tomorrow Johnny goes to fight Johnny  Ivan  Ian  everybody come along for our nations need new heroes Time to sing a new war song Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew Please do not fear  cause Fishbone is here to say  say what Just have a good time  the stop sign is far away The toilet has flushed and green lights are a ghost And drop drills will be extinct Speed Racer cloud has come They know not what they ve done Sin has just won And the Earth is a crumb Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew This is not a chawade Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew This is not a chawade Party at ground zero A  B  movie starring you And the world will turn to flowing Pink vapor stew This is not a chawade This is not a chawade,Party at Ground Zero,metal,1997
140805,Jimmy Wakely,It came upon the midnight clear That glorious song of old From Angels playing near the earth To touch their harps of gold Peace on the earth could will two men From Heaven s all gracious King The world in solemn stillness lay To hear the Angels sing And I hear them singing Sing  I do hear them singing The first Noel the Angel did say Was to certain poor shepherds in fields as they lay In fields where they lay  they keeping their sheep On a cold winter s night that was so deep,It Came Upon a Midnight Clear,metal,1998
1200,Dead Can Dance,You saw sagacious Solomon You know what came of him To him  complexities seemed plain He cursed the hour that gave birth to him And saw that everything was vain How great and wise was Solomon The world  however  did not wait But soon observed what followed on It s wisdom that had brought him to this state How fortunate the man with none You saw courageous Caesar next You know what he became They deified him in his life Then had him murdered just the same And as they raised the fatal knife How loud he cried  you too my son The world  however  did not wait But soon observed what followed on It s courage that had brought him to that state How fortunate the man with none You heard of honest Socrates The man who never lied They weren t so grateful as you d think Instead the rulers fixed to have him tried And handed him the poisoned drink How honest was the people s noble son The world  however  did not wait But soon observed what followed on It s honesty that brought him to that state How fortunate the man with none Here you can see respectable folk Keeping to God s own laws So far he hasn t taken heed You who sit safe and warm indoors Help to relieve out bitter need How virtuously we had begun The world  however  did not wait But soon observed what followed on It s fear of God that brought us to that state How fortunate the man with none,How Fortunate the Man with None,metal,2010
15884,His Name Is Alive,So is there really something great Do you remember the things you said you d send Well I guess they never came anyway And I m sure you never cared anyway Take my head and a hand Smash me against the wall Numerous times I think I ve wandered The black and stony hills Are they really ours to decide when I return will I I ve been trying to picture me with you And there s a very strange wall Built into the side of a hill And it looks just like a sign or a clue For somebody else Its a signal to deliver The final crushing blow,Sick,metal,2001
97664,Threshold,I get flashes of reality quickly consumed In the fog of existence and the thoughts I exhumed Are lost to the grasping fingers of understanding A dancing light on the edge of my sight That teases me through the futility of life And torments my slumbering mind into action This is not a lethal wait but it can be a kind of deception Vanity is a heavy weight fuelled by a constant rejection No rational perception of the meaning sustained I have no pain to measure but the concept remains High and illusive a briefly glimpsed bright Hall of awareness where my soul is in flight A strong evolution of humanity s ground A large inhalation of both meaning and sound Based on a primitive urge of exploration This is not a lethal wait but it can be a kind of deception Vanity is a heavy weight fuelled by a constant rejection They say that music is the window of the soul Look through the frosted pane at the melody of my heart I am the dreamer yes I am the only one I have been victim of obsession from the start She came then to me in a cloud of tension Disguised by perfume of lovers affection Maintained a silence kind of rejection Nervous of feelings she was just too scared to mention But I was staring deep into the lake of despondency Nihilistic nightmare on which I ve embarked My soul is exposed to the truth that is stark And no one can help me solving this rare conundrum But the world goes on spinning the sun comes again Washes fear from my memory clears doubt from my brain The awesome eye sweeps past into the distance This is not a lethal wait but it can be a kind of deception Vanity is a heavy weight fueled by a constant rejection,Lake of Despond,metal,1998
52664,Prince,This might seem strange Since so much time has passed And since only one of us Still looks the same Your words not mine  baby You re still fine yes you are Like wine  you get better with time So young and so naive That I never once believed That the memory of you would go through Like wind goes through the trees Maybe if you believe baby That I would no deceive you You and I side by side or somewhere In between I don t know if this is a bore But I just can no longer ignore This fact so sublime You get better with time Anyone who s met you agrees That no one forgets you most of all not me You can claim you re humble and hide But when it s true my dear It s not pride A jury of my peers would find me Guilty of so many crimes If I chose not to remind you That you get better with time This might seem absurd To someone so cultured And to one who would grace any stage When the hair that frames that face Dark brown or silvery lace What is age but a cage  Never mind You ll be blind to not know that you get better with time,Better with Time,metal,2012
11301,Michael Moore,My heart is sad and lonely For you I sigh  for you dear only Why haven t you seen it I m all for you body and soul I spend my days in longing And wondering why it s me you re wronging I tell you I mean it I m all for you body and soul I can t believe it It s hard to conceive it That you d turn away romance Are you pretending It looks like the ending Unless I could have just one more chance to prove  dear My life a wreck you re making You know I m yours for just the taking I d gladly surrender myself to you body and soul My life a wreck you re making You know I m yours for the very taking I d gladly surrender myself to you body and soul,Body and Soul,metal,2009
108626,The Suicide Machines,I need some patience because I have none do I need a conscience or a gun you say I need drugs I think that depends I think revenge is the best medicine a prescription of Prozac and Vicodin will these panic attacks ever end a little less sadness and no more pain another fucking night I can t sleep again Chorus Beat my head against the wall Against the wall  x Sometimes I feel like I can t breathe it finally wears me out then I fall asleep waking up depressed not knowing why sometimes I feel like I want to die there s so much paranoia that I can t think depression keeps getting the best of me I need a fucking will or an ounce of hope the solution doesn t lie at the end of a rope Chorus  x,Beat My Head Against the Wall,metal,1994
119156,Helen Forrest,Our love is a dream  but in my reverie I can see that this love was meant for me Only a poor fool never schooled in the whirlpool Of romance could be so cruel as you are to me My dreams are as worthless as tin to me Without you life will never begin to be So love me as I love you in my reverie Make my dream a reality  Let s dispense with formality Come to me in my reverie   Our love is a dream  but in my reverie I can see that this love was meant for me Only a poor fool never schooled in the whirlpool Of romance could be so cruel as you are to me My dreams are as worthless as tin to me Without you life will never begin to be So love me as I love you in my reverie Make my dream a reality  Let s dispense with formality Come to me in my reverie,My Reverie,metal,2002
77553,Weird Al Yankovic,Where d you learn how to steer You do eighty in second gear When you drive  I can t relax Got your license from Cracker Jacks You just hit another tree These fender benders are killin  me She drives like crazy Like no one else She drives like crazy And I m afraid for myself They ll put you behind bars We re not playin  bumper cars Did a great figure eight In the middle of the interstate Tires squeal wherever we go Even hitchhikers just say no She drives like crazy Her car s a mess She drives like crazy She s got a death wish I guess She s a demon Behind the wheel Thinks she s drivin The Batmobile Burnin  rubber in school zones Runnin  over traffic cones Passin   semi s on the right Now my knuckles are turnin  white She drives like crazy She ll break our necks She drives like crazy She always gets into wrecks She drives like crazy Like no one else She drives like crazy Now I m afraid for myself,She Drives Like Crazy,metal,1992
149824,Kix,I don t want no promise  I don t want no ring  I don t need your love forever more  I ain t got no servant   I ain t got no whore  You got dirty love   I need more  If you were a bottle baby I would be your lush  Nasty baby s got the hee bee jee bee crush  You   yeah you  well I need your touch  that s right  Yes  well I need your hee be jee bee crush tonight  She told me  baby  I don t want your love   Just roll me over  round and  round  She took me like a woman  She took me for a ride  She took it hard she took in all my lovin  deep inside  If you were a bottle baby I would be your lush  Nasty baby s got the hee bee jee bee crush  Hee bee jee bee jee bee crush   Hee bee jee bee jee bee crush   I don t want no promise  I don t want no ring  I don t need no love to be mine  I don t need no romance  You don t need none too  I don t want  you don t want no love world  If you were a bottle baby I would be your lush  Nasty baby s got the hee bee jee bee crush  You   yeah you  I need your touch   that s right  Yes  I need your hee bee jee bee crush tonight  Yes  I need your hee bee jee bee crush tonight  I need your hee bee jee bee crush  Give me your hee bee jee bee crush  I need your hee bee jee bee crush  Give me your hee bee jee bee crush,Hee Bee Jee Bee Crush,metal,1994
